id_no;binomial;class;order_;WWF_REALM2
79102536;Polypedates otilophus;AMPHIBIA;ANURA;Indo-Malay
79102645;Polypedates ranwellai;AMPHIBIA;ANURA;Indo-Malay
79113413;Pristimantis conservatio;AMPHIBIA;ANURA;Neotropic
79113633;Pristimantis pleurostriatus;AMPHIBIA;ANURA;Neotropic
79113839;Pristimantis guaiquinimensis;AMPHIBIA;ANURA;Neotropic
79123553;Pseudohynobius jinfo;AMPHIBIA;CAUDATA;Palearctic
79127313;Pseudohynobius flavomaculatus;AMPHIBIA;CAUDATA;Palearctic
79128013;Rana neba;AMPHIBIA;ANURA;Palearctic
79128143;Rana tagoi;AMPHIBIA;ANURA;Palearctic
79128143;Rana tagoi;AMPHIBIA;ANURA;Indo-Malay
79128770;Rhacophorus belalongensis;AMPHIBIA;ANURA;Indo-Malay
79128785;Rhacophorus bengkuluensis;AMPHIBIA;ANURA;Indo-Malay
79129022;Rhacophorus catamitus;AMPHIBIA;ANURA;Indo-Malay
79129400;Rhacophorus penanorum;AMPHIBIA;ANURA;Indo-Malay
79129409;Rhacophorus pseudacutirostris;AMPHIBIA;ANURA;Indo-Malay
79129515;Rhacophorus angulirostris;AMPHIBIA;ANURA;Indo-Malay
79130249;Rhombophryne vaventy;AMPHIBIA;ANURA;Madagascar
79130281;Rhombophryne serratopalpebrosa;AMPHIBIA;ANURA;Madagascar
79427218;Tylototriton anguliceps;AMPHIBIA;CAUDATA;Indo-Malay
79680099;Stumpffia analamaina;AMPHIBIA;ANURA;Madagascar
79680110;Stumpffia kibomena;AMPHIBIA;ANURA;Madagascar
79681353;Leptobrachella kecil;AMPHIBIA;ANURA;Indo-Malay
79681539;Rhacophorus malkmusi;AMPHIBIA;ANURA;Indo-Malay
79681770;Rhacophorus gauni;AMPHIBIA;ANURA;Indo-Malay
79694187;Philautus macroscelis;AMPHIBIA;ANURA;Indo-Malay
79694432;Philautus everetti;AMPHIBIA;ANURA;Indo-Malay
79719247;Tepuihyla exophthalma;AMPHIBIA;ANURA;Neotropic
79721674;Cynops yunnanensis;AMPHIBIA;CAUDATA;Indo-Malay
79788927;Cophyla maharipeo;AMPHIBIA;ANURA;Madagascar
79788960;Cophyla noromalalae;AMPHIBIA;ANURA;Madagascar
79789021;Cophyla puellarum;AMPHIBIA;ANURA;Madagascar
79789210;Guibemantis methueni;AMPHIBIA;ANURA;Madagascar
79789864;Guibemantis bicalcaratus;AMPHIBIA;ANURA;Madagascar
79934933;Alcalus sariba;AMPHIBIA;ANURA;Indo-Malay
79935161;Alcalus baluensis;AMPHIBIA;ANURA;Indo-Malay
79936019;Leptobrachium hasseltii;AMPHIBIA;ANURA;Indo-Malay
79938473;Leptopelis modestus;AMPHIBIA;ANURA;Afrotropic
80161781;Adenomus kandianus;AMPHIBIA;ANURA;Indo-Malay
80386509;Hyperolius bocagei;AMPHIBIA;ANURA;Afrotropic
80611681;Eupsophus roseus;AMPHIBIA;ANURA;Neotropic
81646204;Atelopus marinkellei;AMPHIBIA;ANURA;Neotropic
81646342;Atelopus ebenoides;AMPHIBIA;ANURA;Neotropic
81656230;Nidirana adenopleura;AMPHIBIA;ANURA;Indo-Malay
81657044;Rana ulma;AMPHIBIA;ANURA;Indo-Malay
81657710;Rana kobai;AMPHIBIA;ANURA;Indo-Malay
81658784;Nidirana okinavana;AMPHIBIA;ANURA;Indo-Malay
82410205;Eleutherodactylus ligiae;AMPHIBIA;ANURA;Neotropic
82410208;Eleutherodactylus neiba;AMPHIBIA;ANURA;Neotropic
82410392;Liuixalus feii;AMPHIBIA;ANURA;Indo-Malay
82462705;Bufo tuberospinius;AMPHIBIA;ANURA;Indo-Malay
82466746;Craugastor saltator;AMPHIBIA;ANURA;Neotropic
82466833;Craugastor mexicanus;AMPHIBIA;ANURA;Nearctic
